Portfolio_ID,US_Equity,International,Emerging_Markets,Bonds,Real_Estate,Expected_Return_Annual,Volatility_Annual,VaR_95_5Year,VaR_95_Annual,Prob_Exceed_60pct,Mean_Return,Std_Dev_Return,Min_Return,Max_Return,P1,P5,P10,P25,P50,P75,P90,P95,P99
109,0.6083718094094309,0.11358749513147619,0.2377589317451633,0.007067073642466004,0.033214690071463666,0.10170967307381243,0.18736953650322632,0.6475235094540556,0.10501029471834866,1.0,0.6625541923117833,0.009121378317466955,0.6271828512644395,0.693405342459559,0.6403593950411998,0.6475235094540556,0.6514396305012968,0.6566258801900833,0.6623960384262177,0.6685734370941552,0.6741586680413061,0.6780949414163803,0.6836668131681966
110,0.01285407791318867,0.09596057293727593,0.5239661685925305,0.056960353801800846,0.3102588267552041,0.10066447907286412,0.19728389222220788,0.6360376949407321,0.1034652502858513,1.0,0.653911742437031,0.011726131385454319,0.6116991957400155,0.6881560157738589,0.6254935822159304,0.6360376949407321,0.6396876750797125,0.645543671819508,0.6534016217276736,0.6621427800938855,0.6693000942495158,0.6730093064847456,0.6820536462840162
111,0.6833441920638257,0.041684977068629614,0.031015362486327178,0.2169081056715744,0.027047362709643006,0.08784796122757557,0.13801900902898043,0.5423610685956082,0.09052897943268956,0.0,0.5512891486930507,0.005523535090514826,0.5318894539764067,0.5664855983291115,0.5386166974213165,0.5423610685956082,0.544350018482793,0.5475264654462362,0.5512367972208565,0.5551222499801423,0.5584102135265431,0.5602497810527629,0.5637298006441124
112,0.02875492038181265,0.28163590909528413,0.005390234470136186,0.1387729974952181,0.545445938557549,0.08417752017828671,0.13489441801265184,0.5148967542626764,0.08661727967678479,0.0,0.5235828764744607,0.00510138946001536,0.508968176181734,0.5440077089779434,0.5109235179851376,0.5148967542626764,0.5169227761689781,0.5202851628169727,0.52371283563051,0.5270955121500476,0.5295944770703935,0.5317287183612377,0.5358346892108358
113,0.03760194506344296,0.5541420730333192,0.2121892898856343,0.14421387942380137,0.05185281259380212,0.08919112712370422,0.17358705407808792,0.5482100625915018,0.09135483584694915,0.0,0.5622324556056748,0.00851463261210045,0.5311607223812711,0.5906149752873502,0.5437335380288306,0.5482100625915018,0.5512412816042781,0.556450785910957,0.5622633468572403,0.5679341214887215,0.5733254833892941,0.5763561578029894,0.5818818415460836
114,0.034241410026466024,0.21029207942895004,0.37842569599856557,0.17588041739129723,0.2011603971547211,0.09188843771762042,0.16888607129066632,0.5678616037439779,0.09411140443516319,0.032,0.5831564362453843,0.009085457172397777,0.5543147316333776,0.610550589607699,0.5632150908866453,0.5678616037439779,0.5715763632428356,0.5770408777566034,0.5834857262820913,0.589144189356068,0.5946674593893428,0.5976450173939762,0.604562562851941
115,0.3362955624498073,0.02375384848425323,0.4444183316512107,0.09678127638104143,0.0987509810336874,0.10011825647863147,0.18760707628739512,0.6323476168150389,0.10296702807331082,1.0,0.649569946997858,0.010500137859130084,0.6184891598407494,0.6838051767283164,0.625229914416647,0.6323476168150389,0.6362785446107875,0.6426689932698266,0.6490769710016737,0.6565930947498678,0.6635955629977176,0.6672691232546978,0.6728580010894315
116,0.20254681448160272,0.6294156706937125,0.020980874583567496,0.09730281088255276,0.04975382935856454,0.08817136351969036,0.1656750813452533,0.5424803602242764,0.09054584798003873,0.0,0.55438172612405,0.0070556554657031055,0.5326129970760736,0.5758310326010574,0.5380988047164136,0.5424803602242764,0.5453222616672606,0.5499575553538512,0.5543543420538043,0.5587168848826721,0.5635960860160006,0.5660429620855458,0.5707902892161228
117,0.3121583092441665,0.05166746571086996,0.30487338745642395,0.2936607132712043,0.03764012431733543,0.0875286856816481,0.14497040997510524,0.5367128783577007,0.0897290944126441,0.0,0.5490707051825356,0.007654073509217258,0.5255180566039879,0.5750442348146427,0.5317205663229794,0.5367128783577007,0.5393640951977712,0.5438439694674528,0.5491263860856838,0.5542448271859536,0.5583658364793784,0.5617054549238926,0.5675616700448082
118,0.3061945176807473,0.07153557655535187,0.22037707417688598,0.020440980071113335,0.3814518515159014,0.09765152792802952,0.16709214234501327,0.6163046708934041,0.10079043085601147,1.0,0.6293152091447132,0.008114474961266624,0.6049078857312253,0.656070362501286,0.6105810669936064,0.6163046708934041,0.6190608986170818,0.6237445154254039,0.6292483982799815,0.634760670712038,0.6398811428839366,0.6429555496462536,0.6478691752095844
119,0.5228744458984692,0.041677779873653835,0.13411238106731618,0.12620954352355251,0.17512584963700809,0.09290212452710772,0.15080852743987738,0.5800103723531399,0.09580174477511094,0.089,0.5910030114647506,0.006685063262510296,0.5713832080214771,0.612486449318761,0.5749017096769762,0.5800103723531399,0.5822815883206679,0.586691921254906,0.5911674925127922,0.5953483816071237,0.5995407799052436,0.6015584575398752,0.6071092887712163
120,0.3149517746790024,0.2728376772146724,0.04104237939808872,0.20487337603852232,0.16629479266971417,0.08495627531000874,0.13332642277868528,0.5198228145386043,0.0873230430827816,0.0,0.5288760154134213,0.005360426337306613,0.5101181881157477,0.5482349945484235,0.5158832975924096,0.5198228145386043,0.5218864132430125,0.52538174155964,0.5289983467293542,0.5325771617062641,0.5356307187843188,0.53730222928944,0.5410696270141381
121,0.004054741286265275,0.2003963188317148,0.19868166782952748,0.5964894090533442,0.00037786299914826035,0.06816556570120036,0.09632972615268226,0.3991160091209133,0.06947526647975821,0.0,0.40630802376973985,0.004344593948354437,0.3875282210573876,0.4187441929678335,0.3963701349198535,0.3991160091209133,0.40075166084579444,0.403376176667093,0.4063684304635343,0.40935342966692,0.41183773346668434,0.4136636230374434,0.41624802135276817
122,0.05413801545446167,0.48334932756187954,0.17693121182801108,0.012136513639421606,0.273444931516226,0.09441851733647093,0.17843473413855687,0.5889721115456623,0.09704200054346046,0.643,0.6030932665223654,0.008673676403188262,0.5766694686306475,0.6282255942504074,0.5828208007591023,0.5889721115456623,0.5913932014578389,0.5970445079657818,0.6031897578287041,0.6090786705222525,0.6141139967701578,0.6172650014983453,0.6224495423542382
123,0.06163059974989632,0.560065324052636,0.24143388876168903,0.043001856445805495,0.09386833098997331,0.09471706967647996,0.19033690475521367,0.589614844761399,0.09713073605623479,0.717,0.6053811379087284,0.0095354702143529,0.5752047610688209,0.6349048527978716,0.5839468141507582,0.589614844761399,0.5932198068632243,0.5992116051514559,0.6050878541439878,0.6115658429563781,0.6177177783076487,0.6218120911210813,0.6285699198071913
124,0.2511678314167819,0.3270424971762439,0.09194506254195772,0.2781643997351156,0.05168020912990098,0.08229290688963657,0.13178211900324263,0.4989675934084339,0.08432244797476951,0.0,0.508804337041142,0.005611109426104283,0.4892235549238937,0.5259302854706893,0.49585018610613396,0.4989675934084339,0.5012816259506369,0.5052559513579387,0.5089424352673974,0.5124585541330962,0.5158682318604662,0.5179490634246683,0.5213920049492506
125,0.4011350477556881,0.0181799193550797,0.2287217888936432,0.3291596608415049,0.02280358315408402,0.08491721046203023,0.13203326249567526,0.518397650354077,0.08711904622073607,0.0,0.5285195215131303,0.006294447295140759,0.5077605878374729,0.5477112978810132,0.5132980066582569,0.518397650354077,0.5208958371017955,0.5241894051248854,0.52837973705532,0.5331951527787875,0.5365998372069217,0.5385420664394025,0.5429545348873591
126,0.29752276583349874,0.09569094302280368,0.5628028654938789,0.00482737512263497,0.03915605052718385,0.1068280674151634,0.22015821104074335,0.6835210730119755,0.10979742135472037,1.0,0.7053595741528402,0.012743427236715987,0.6631248136984242,0.7448616001466548,0.6749557827256498,0.6835210730119755,0.6888653500390491,0.6971211919701943,0.7055814778933874,0.7136911189012963,0.7218033308034422,0.7261248142719925,0.7342752437603459
127,0.22187542327784615,0.0736470935421548,0.29749635282139864,0.35523368396971683,0.05174744638888352,0.08367064727467617,0.1345991098229279,0.5085329172403391,0.08570280095199734,0.0,0.5195708390417367,0.007009511838879844,0.49567005940561404,0.542599582179029,0.5030321790059911,0.5085329172403391,0.5106495475267205,0.5144464416145198,0.5199125958175305,0.5243379241385531,0.5284221879906008,0.5303381071706567,0.5363024734411225
128,0.0360486671856378,0.02017028262710942,0.4463637796804926,0.13935960128698216,0.3580576692197779,0.09524839910595448,0.1728274412402303,0.5944281136700128,0.09779434345761073,0.858,0.6098453428432218,0.009550549198051067,0.575371500516805,0.6443934888545453,0.5882400469726287,0.5944281136700128,0.5977751168435977,0.6030530287940858,0.6096958351151262,0.6162138364841245,0.6219965990707206,0.6253503910547474,0.6331979412987914
129,0.2189284435776976,0.16991252965990306,0.09619014131413461,0.4939898931547518,0.020978992293512924,0.07236449277666651,0.09598299717303455,0.4293038455685609,0.07405102137174735,0.0,0.43589324660364753,0.004078085438702451,0.42389058170161054,0.44713531989274236,0.42702084862327,0.4293038455685609,0.43060733079314184,0.433233955729807,0.4357360440849978,0.4386597967404647,0.44147253360618655,0.4428975946327263,0.4450939908475835
130,0.10477239982750663,0.013106246892285563,0.0623206123654692,0.46714778638281307,0.3526529545319255,0.0715840889201852,0.08920737246404717,0.4252568651182269,0.0734421102858267,0.0,0.43022951506393814,0.0031090503680301527,0.4205385978780438,0.44214498674108405,0.4234115197268462,0.4252568651182269,0.42632082398496174,0.4281702231042495,0.4301241331679495,0.43230798031408146,0.43419894497328837,0.43538023753151556,0.4373449318810295
